"Cst_Cnt","Depth_zone","mean_ChlorA","mean_NO2uM","mean_NO3uM","mean_O2ml_L","mean_O2Sat","mean_Phaeop","mean_PO4uM","mean_Salnty","mean_SiO3uM","mean_T_degC","Bottom_D","Distance","Lat_Dec","Lon_Dec","IntChl","Year","Quarter","Water_density_class","Dist_cat"
28025,"Very shallow",1.744,0.074,2.48,5.792,102.3,0.54,0.472,33.514,5.5,15.574,37,-5.89,34.225,-119.411666,58.5,1995,3,"Light","Oceánica"
28025,"Shallow",1.48,0.34,11.3,4.39,72.2,0.59,1.19,33.557,14.4,12.21,37,-5.89,34.225,-119.411666,58.5,1995,3,"Intermediate","Oceánica"
28026,"Very shallow",2.075,0.09,2.9,6.05666666666667,105.8,0.731666666666667,0.515,33.5821666666667,5.55,15.0183333333333,576,-13.78,34.273333,-120.02,79.9,1995,3,"Light","Oceánica"
28026,"Shallow",0.955,0.191666666666667,15.8666666666667,4.05333333333333,65.6,0.493333333333333,1.42666666666667,33.6855,17.4833333333333,11.2266666666667,576,-13.78,34.273333,-120.02,79.9,1995,3,"Intermediate","Oceánica"
28026,"Intermediate",0.044,0.048,25.82,2.34,36.44,0.15,2.094,33.9762,30.14,9.556,576,-13.78,34.273333,-120.02,79.9,1995,3,"Intermediate","Oceánica"
28026,"Deep",0.005,0.0233333333333333,31.8388888888889,0.880555555555556,13.4,0.105,2.83944444444444,34.1946842105263,61.2888888888889,7.80421052631579,576,-13.78,34.273333,-120.02,79.9,1995,3,"Dense","Oceánica"
28027,"Very shallow",6.15,0.072,1.46,6.422,110.94,1.278,0.436,33.5411666666667,5.68,14.6416666666667,67,-2.39,34.456666,-120.521666,216.5,1995,3,"Light","Oceánica"
28027,"Shallow",1.325,0.3425,14.325,4.075,66.375,0.6875,1.355,33.62725,16.475,11.5975,67,-2.39,34.456666,-120.521666,216.5,1995,3,"Intermediate","Oceánica"
28028,"Very shallow",3.985,0.101666666666667,3.13333333333333,6.325,108.883333333333,1.07166666666667,0.54,33.6005,4.4,14.31,730,-18.37,34.298333,-120.786666,148.9,1995,3,"Light","Oceánica"
28028,"Shallow",1.245,0.281666666666667,18.9166666666667,3.52666666666667,56.2666666666667,0.641666666666667,1.63166666666667,33.74,20.2166666666667,10.6766666666667,730,-18.37,34.298333,-120.786666,148.9,1995,3,"Intermediate","Oceánica"
28028,"Intermediate",0.0733333333333333,0.0833333333333333,26.2833333333333,2.39666666666667,37.05,0.155,2.11666666666667,33.9676666666667,31.4333333333333,9.23333333333333,730,-18.37,34.298333,-120.786666,148.9,1995,3,"Intermediate","Oceánica"
28028,"Deep",0.028,0.034375,31.95,1.351875,20.5375,0.104,2.583125,34.18675,48.1375,8.14,730,-18.37,34.298333,-120.786666,148.9,1995,3,"Dense","Oceánica"
28029,"Very shallow",0.3,0.055,0.625,6.0075,106.725,0.1425,0.4375,33.367,1.975,16.0275,2187,-38.36,34.151666,-121.15,21.4,1995,3,"Light","Oceánica"
28029,"Shallow",0.288333333333333,0.228333333333333,8.51666666666667,5.38166666666667,88.6333333333333,0.161666666666667,0.996666666666667,33.3858333333333,8.26666666666667,12.1983333333333,2187,-38.36,34.151666,-121.15,21.4,1995,3,"Light","Oceánica"
28029,"Intermediate",0.04,0.035,20.3,3.87833333333333,60.2166666666667,0.0983333333333333,1.62833333333333,33.573,21.2666666666667,9.545,2187,-38.36,34.151666,-121.15,21.4,1995,3,"Intermediate","Oceánica"
28029,"Deep",0.01,0.00466666666666667,32.72,2.02,30.0333333333333,0.0475,2.474,34.012,52.4133333333333,7.1425,2187,-38.36,34.151666,-121.15,21.4,1995,3,"Intermediate","Oceánica"
28030,"Very shallow",0.114,0,0.1,5.698,103.44,0.024,0.326,33.0098,2.3,17.23,3642,-78.74,33.818333,-121.855,24.7,1995,3,"Light","Transición"
28030,"Shallow",0.145,0,0.1,5.725,103.175,0.045,0.3075,33.3015,2.2,16.78,3642,-78.74,33.818333,-121.855,24.7,1995,3,"Light","Transición"
28030,"Intermediate",0.2525,0.0525,3.8125,5.3675,90.825,0.1925,0.58375,33.3855,5.3375,13.5575,3642,-78.74,33.818333,-121.855,24.7,1995,3,"Light","Transición"
28030,"Deep",0.0366666666666667,0.00411764705882353,28.2705882352941,2.58176470588235,39.5411764705882,0.0683333333333333,2.18470588235294,33.9174117647059,42.3529411764706,8.00764705882353,3642,-78.74,33.818333,-121.855,24.7,1995,3,"Intermediate","Transición"
28031,"Very shallow",0.1,0,0.24,5.57,103.36,0.02,0.3,33.3716,2.4,18.254,3977,-118.01,33.485,-122.531666,24.8,1995,3,"Light","Transición"
28031,"Shallow",0.15,0,0.2,5.6775,103.325,0.0375,0.3,33.3575,2.375,17.2525,3977,-118.01,33.485,-122.531666,24.8,1995,3,"Light","Transición"
28031,"Intermediate",0.284285714285714,0.0542857142857143,5.42857142857143,5.22285714285714,87.8142857142857,0.185714285714286,0.685714285714286,33.3837142857143,6.65714285714286,13.1514285714286,3977,-118.01,33.485,-122.531666,24.8,1995,3,"Light","Transición"
28031,"Deep",0.024,0.005625,30.21875,2.4275,36.65,0.06,2.265,33.9324375,46.225,7.556875,3977,-118.01,33.485,-122.531666,24.8,1995,3,"Intermediate","Transición"
28032,"Very shallow",0.114,0,0.1,5.584,103.9,0.03,0.29,33.1674,2.6,18.472,4225,-157.88,33.15,-123.218333,25.6,1995,3,"Light","Transición"
28032,"Shallow",0.108,0,0.1,5.71,103.82,0.028,0.286,33.2686,2.72,17.254,4225,-157.88,33.15,-123.218333,25.6,1995,3,"Light","Transición"
28032,"Intermediate",0.214285714285714,0.05,0.657142857142857,5.8,99.3857142857143,0.164285714285714,0.351428571428571,33.4147142857143,3.74285714285714,14.2157142857143,4225,-157.88,33.15,-123.218333,25.6,1995,3,"Light","Transición"
28032,"Deep",0.116666666666667,0.00941176470588235,24.9764705882353,3.12,48.4411764705882,0.125,1.92235294117647,33.8363529411765,38.0235294117647,8.43941176470588,4225,-157.88,33.15,-123.218333,25.6,1995,3,"Intermediate","Transición"
28033,"Very shallow",0.1225,0,0.1,5.5,103.125,0.0275,0.29,33.286,2.675,18.8325,4350,-197.93,32.82,-123.91,23.4,1995,3,"Light","Transición"
28033,"Shallow",0.1125,0,0.1,5.7925,103.825,0.03,0.295,33.30475,2.85,16.5075,4350,-197.93,32.82,-123.91,23.4,1995,3,"Light","Transición"
28033,"Intermediate",0.18,0.042,0.38,5.808,100.2,0.136,0.306,33.4962,3.44,14.526,4350,-197.93,32.82,-123.91,23.4,1995,3,"Light","Transición"
28033,"Deep",0.10125,0.0173684210526316,23.3631578947368,3.24789473684211,50.9052631578947,0.11875,1.81684210526316,33.8203157894737,35.178947368421,8.80684210526316,4350,-197.93,32.82,-123.91,23.4,1995,3,"Intermediate","Transición"
28034,"Very shallow",0.1,0,0.1,5.522,103.08,0.02,0.294,33.2534,2.6,18.608,4509,-209.58,33.391666,-124.323333,23.7,1995,3,"Light","Costera"
28034,"Shallow",0.11,0,0.1,5.706,103.52,0.026,0.296,33.2654,2.6,17.136,4509,-209.58,33.391666,-124.323333,23.7,1995,3,"Light","Costera"
28034,"Intermediate",0.20625,0.0375,0.3875,5.8325,100.1125,0.16375,0.335,33.372,3.3625,14.31875,4509,-209.58,33.391666,-124.323333,23.7,1995,3,"Light","Costera"
28034,"Deep",0.0957142857142857,0.0144444444444444,25.1166666666667,3.05222222222222,47.4444444444444,0.108571428571429,1.94777777777778,33.8541111111111,37.3888888888889,8.49444444444444,4509,-209.58,33.391666,-124.323333,23.7,1995,3,"Intermediate","Costera"
28035,"Very shallow",0.106,0,0.2,5.738,104.76,0.026,0.33,32.9254,2.7,17.576,4151,-169.8,33.721666,-123.633333,25.7,1995,3,"Light","Transición"
28035,"Shallow",0.1875,0,0.2,5.9675,104.625,0.0625,0.3375,32.9475,2.575,15.5025,4151,-169.8,33.721666,-123.633333,25.7,1995,3,"Light","Transición"
28035,"Intermediate",0.255714285714286,0.158571428571429,2.08571428571429,5.89428571428571,97.8857142857143,0.168571428571429,0.54,32.9317142857143,3.67142857142857,12.83,4151,-169.8,33.721666,-123.633333,25.7,1995,3,"Light","Transición"
28035,"Deep",0.044,0.006875,28.7875,2.611875,39.79375,0.072,2.180625,33.8871875,43.43125,7.816875,4151,-169.8,33.721666,-123.633333,25.7,1995,3,"Intermediate","Transición"
28036,"Very shallow",0.098,0,0.06,5.792,104.76,0.03,0.33,32.9658,2.4,17.074,4232,-129.96,34.055,-122.941666,23.7,1995,3,"Light","Transición"
28036,"Shallow",0.1675,0,0.1,5.88,104.1,0.055,0.315,33.1225,2.5,15.93,4232,-129.96,34.055,-122.941666,23.7,1995,3,"Light","Transición"
28036,"Intermediate",0.265714285714286,0.0557142857142857,2.94285714285714,5.69428571428571,95.3857142857143,0.2,0.552857142857143,33.1264285714286,5.05714285714286,13.1414285714286,4232,-129.96,34.055,-122.941666,23.7,1995,3,"Light","Transición"
28036,"Deep",0.0166666666666667,0.00411764705882353,29.3588235294118,2.59941176470588,39.2411764705882,0.0566666666666667,2.23,33.8812941176471,44.2470588235294,7.61058823529412,4232,-129.96,34.055,-122.941666,23.7,1995,3,"Intermediate","Transición"
28037,"Very shallow",0.2025,0.0075,0.25,5.8475,105.225,0.075,0.36,33.05575,1.7,16.7675,4013,-89.96,34.388333,-122.243333,24.7,1995,3,"Light","Transición"
28037,"Shallow",0.2825,0.0325,0.55,6.055,102.55,0.1525,0.425,32.93275,2.075,13.7975,4013,-89.96,34.388333,-122.243333,24.7,1995,3,"Light","Transición"
28037,"Intermediate",0.14,0.155,10.8333333333333,4.84,77.75,0.15,1.05166666666667,33.2776666666667,10.8166666666667,11.0866666666667,4013,-89.96,34.388333,-122.243333,24.7,1995,3,"Light","Transición"
28037,"Deep",0.012,0.005,31.3625,2.18875,32.86875,0.04,2.386875,33.9775,48.58125,7.3775,4013,-89.96,34.388333,-122.243333,24.7,1995,3,"Intermediate","Transición"
28038,"Very shallow",0.29,0.03,0.366666666666667,5.94,105.75,0.113333333333333,0.4,33.2376666666667,1.31666666666667,16.1766666666667,930,-49.96,34.723333,-121.543333,32.5,1995,3,"Light","Oceánica"
28038,"Shallow",0.43375,0.265,6.175,5.63625,95.275,0.25125,0.83625,33.432875,6.1,13.4125,930,-49.96,34.723333,-121.543333,32.5,1995,3,"Light","Oceánica"
28038,"Intermediate",0.122,0.028,20.22,3.878,60.2,0.126,1.618,33.5488,20.66,9.536,930,-49.96,34.723333,-121.543333,32.5,1995,3,"Intermediate","Oceánica"
28038,"Deep",0.008,0.00733333333333333,32.9866666666667,1.946,28.9933333333333,0.044,2.482,34.0263333333333,53.5133333333333,7.03866666666667,930,-49.96,34.723333,-121.543333,32.5,1995,3,"Intermediate","Oceánica"
28039,"Very shallow",1.07,0.135,2.425,6.1075,105.775,0.415,0.55,33.38625,2.675,14.7425,560,-30.41,34.886666,-121.2,83.6,1995,3,"Light","Oceánica"
28039,"Shallow",1.0675,0.21,13.15,4.6975,75.325,0.525,1.22,33.43875,13.475,10.98,560,-30.41,34.886666,-121.2,83.6,1995,3,"Intermediate","Oceánica"
28039,"Intermediate",0.114,0.126,23.44,2.914,45.52,0.192,1.904,33.8396,26.28,9.72,560,-30.41,34.886666,-121.2,83.6,1995,3,"Intermediate","Oceánica"
28039,"Deep",0.028,0.034,32.2866666666667,1.35266666666667,20.5,0.156,2.60666666666667,34.1716666666667,49.7,7.96933333333333,560,-30.41,34.886666,-121.2,83.6,1995,3,"Intermediate","Oceánica"
28040,"Very shallow",8.495,0.1025,4.15,6.9675,117.575,2.565,0.635,33.668,5.5,13.1075,237,-14.31,35.021666,-120.916666,262.5,1995,3,"Light","Oceánica"
28040,"Shallow",0.435,0.0975,22.1,3.13,49.3,0.6225,1.82,33.777,24.225,10.125,237,-14.31,35.021666,-120.916666,262.5,1995,3,"Intermediate","Oceánica"
28040,"Intermediate",0.251666666666667,0.0366666666666667,24.2333333333333,2.71333333333333,42.4,0.418333333333333,1.99166666666667,33.8533333333333,27.4,9.75166666666667,237,-14.31,35.021666,-120.916666,262.5,1995,3,"Intermediate","Oceánica"
28040,"Deep",0.0766666666666667,0.02375,28.0625,2.02625,31.2875,0.32,2.2475,34.031,34.575,9.16375,237,-14.31,35.021666,-120.916666,262.5,1995,3,"Intermediate","Oceánica"
28041,"Very shallow",7.96,0.242,6.34,6.122,102.34,2.114,0.746,33.701,8.92,12.862,69,-6.31,35.09,-120.776666,221.1,1995,3,"Intermediate","Oceánica"
28041,"Shallow",0.6475,0.385,20.725,3.135,49.85,0.9025,1.8325,33.79525,25.25,10.565,69,-6.31,35.09,-120.776666,221.1,1995,3,"Intermediate","Oceánica"
28042,"Very shallow",1.06,0.00142857142857143,0.0285714285714286,5.82571428571429,107.342857142857,0.367142857142857,0.22,33.412625,2.8,18.26125,66,-1.97,32.958333,-117.305,38.3,1995,4,"Light","Oceánica"
28042,"Shallow",0.425,0.21,6.08333333333333,4.57333333333333,76.9333333333333,0.326666666666667,0.853333333333333,33.4821666666667,8.5,13.2,66,-1.97,32.958333,-117.305,38.3,1995,4,"Light","Oceánica"
28043,"Very shallow",0.3825,0,0.1,5.7425,108.6,0.1225,0.17,33.4464,2.2,19.632,604,-7.04,32.91,-117.396666,44,1995,4,"Light","Oceánica"
28043,"Shallow",0.6625,0.1725,2.2,5.4325,92.225,0.5075,0.525,33.36325,3.95,13.72,604,-7.04,32.91,-117.396666,44,1995,4,"Light","Oceánica"
28043,"Intermediate",0.142,0.096,15.78,3.53,57.48,0.23,1.376,33.648,15.28,11.658,604,-7.04,32.91,-117.396666,44,1995,4,"Intermediate","Oceánica"
28043,"Deep",0.008,0.005625,30.3,1.35625,21.14375,0.066,2.51,34.147,43.425,8.94,604,-7.04,32.91,-117.396666,44,1995,4,"Intermediate","Oceánica"
28044,"Very shallow",0.3,0,0.06,5.672,108.3,0.098,0.198,33.4844,2.02,19.766,855,-14.91,32.84,-117.53,40.1,1995,4,"Light","Oceánica"
28044,"Shallow",0.6675,0.1475,2.275,5.8175,99.375,0.5125,0.46,33.2745,4.3,14.025,855,-14.91,32.84,-117.53,40.1,1995,4,"Light","Oceánica"
28044,"Intermediate",0.145,0.075,15.8333333333333,3.68,59.85,0.205,1.37,33.6096666666667,15.9666666666667,11.5416666666667,855,-14.91,32.84,-117.53,40.1,1995,4,"Intermediate","Oceánica"
28044,"Deep",0.0116666666666667,0.00882352941176471,29.9823529411765,1.45235294117647,22.6882352941176,0.065,2.47058823529412,34.1203529411765,42.3176470588235,8.95411764705882,855,-14.91,32.84,-117.53,40.1,1995,4,"Intermediate","Oceánica"
28045,"Very shallow",0.172,0,0,5.414,103.48,0.052,0.23,33.4782,1.84,19.814,622,-34.63,32.68,-117.871666,29.9,1995,4,"Light","Oceánica"
28045,"Shallow",0.434,0.036,0.88,5.62,99.94,0.268,0.368,33.3196,2.84,16.046,622,-34.63,32.68,-117.871666,29.9,1995,4,"Light","Oceánica"
28045,"Intermediate",0.181428571428571,0.0414285714285714,15.6285714285714,3.18571428571429,52.3428571428571,0.241428571428571,1.46285714285714,33.6797142857143,16.7142857142857,11.9357142857143,622,-34.63,32.68,-117.871666,29.9,1995,4,"Intermediate","Oceánica"
28045,"Deep",0.01,0.00411764705882353,29.3117647058824,1.44823529411765,22.6529411764706,0.0683333333333333,2.45588235294118,34.1449411764706,40.7176470588235,9.18294117647059,622,-34.63,32.68,-117.871666,29.9,1995,4,"Intermediate","Oceánica"
28046,"Very shallow",0.218,0,0.1,5.47,103.78,0.064,0.234,33.452,1.82,19.4716666666667,1599,-54.86,32.516666,-118.221666,22.9,1995,4,"Light","Transición"
28046,"Shallow",0.36,0.115,6.675,4.4375,75.325,0.355,0.845,33.456,8.2,13.52,1599,-54.86,32.516666,-118.221666,22.9,1995,4,"Light","Transición"
28046,"Intermediate",0.0516666666666667,0.0116666666666667,19.35,2.765,44.75,0.118333333333333,1.71166666666667,33.7491666666667,20.4333333333333,11.375,1599,-54.86,32.516666,-118.221666,22.9,1995,4,"Intermediate","Transición"
28046,"Deep",0.0166666666666667,0.00411764705882353,30.5529411764706,1.39823529411765,21.6470588235294,0.0616666666666667,2.54823529411765,34.1654705882353,44.7882352941176,8.70647058823529,1599,-54.86,32.516666,-118.221666,22.9,1995,4,"Intermediate","Transición"
28047,"Very shallow",0.316,0,0.12,5.644,104.84,0.106,0.234,33.4693333333333,1.86,18.3633333333333,1361,-74.69,32.345,-118.556666,33,1995,4,"Light","Transición"
28047,"Shallow",0.59,0.078,4.68,5.43,92.42,0.404,0.63,33.4374,5.64,13.778,1361,-74.69,32.345,-118.556666,33,1995,4,"Light","Transición"
28047,"Intermediate",0.05,0.0216666666666667,18.7,3.455,55.2666666666667,0.113333333333333,1.53333333333333,33.6805,18.5166666666667,10.8366666666667,1361,-74.69,32.345,-118.556666,33,1995,4,"Intermediate","Transición"
28047,"Deep",0.0116666666666667,0.00411764705882353,30.5823529411765,1.65882352941176,25.5117647058824,0.0666666666666667,2.46,34.1183529411765,44.4529411764706,8.40941176470588,1361,-74.69,32.345,-118.556666,33,1995,4,"Intermediate","Transición"
28048,"Very shallow",0.282,0,0.14,5.572,103.3,0.084,0.26,33.5051666666667,1.26,18.24,1465,-94.26,32.183333,-118.891666,29,1995,4,"Light","Transición"
28048,"Shallow",0.482857142857143,0.0757142857142857,3.74285714285714,5.40285714285714,93.6142857142857,0.345714285714286,0.541428571428571,33.412125,4.61428571428571,14.38875,1465,-94.26,32.183333,-118.891666,29,1995,4,"Light","Transición"
28048,"Intermediate",0.03,0.0166666666666667,25.6333333333333,1.76166666666667,27.9833333333333,0.095,2.19666666666667,33.9816666666667,29.8666666666667,10.4616666666667,1465,-94.26,32.183333,-118.891666,29,1995,4,"Intermediate","Transición"
28048,"Deep",0,0.00375,31.58125,0.843125,13.10625,0.068,2.695,34.2815,45.95625,9.095,1465,-94.26,32.183333,-118.891666,29,1995,4,"Intermediate","Transición"
28049,"Very shallow",0.2,0,0.1,5.502,103.58,0.058,0.23,33.4373333333333,1.94,19.0983333333333,1583,-114.55,32.018333,-119.24,42.9,1995,4,"Light","Transición"
28049,"Shallow",0.7,0.045,1,5.8775,100.95,0.4425,0.3825,33.248,3.4,14.3675,1583,-114.55,32.018333,-119.24,42.9,1995,4,"Light","Transición"
28049,"Intermediate",0.196666666666667,0.06,13.9833333333333,4.04666666666667,65.6666666666667,0.196666666666667,1.21333333333333,33.5651666666667,13.6333333333333,11.495,1583,-114.55,32.018333,-119.24,42.9,1995,4,"Intermediate","Transición"
28049,"Deep",0.0316666666666667,0.0025,30.8625,1.845625,28.05625,0.0516666666666667,2.440625,34.0845625,46.53125,7.91375,1583,-114.55,32.018333,-119.24,42.9,1995,4,"Intermediate","Transición"
28050,"Very shallow",0.2775,0,0,5.435,104.675,0.0775,0.18,33.56375,1.95,20.1625,1845,-134.5,31.848333,-119.576666,35.9,1995,4,"Light","Transición"
28050,"Shallow",0.588,0.068,3.56,5.576,97.96,0.368,0.55,33.539,4.64,15.138,1845,-134.5,31.848333,-119.576666,35.9,1995,4,"Light","Transición"
28050,"Intermediate",0.04,0.014,20.32,3.504,55,0.092,1.618,33.689,20.9,9.992,1845,-134.5,31.848333,-119.576666,35.9,1995,4,"Intermediate","Transición"
28050,"Deep",0.008,0.000625,32.18125,1.451875,22.075,0.048,2.57,34.1643125,49.7,7.8925,1845,-134.5,31.848333,-119.576666,35.9,1995,4,"Intermediate","Transición"
28051,"Very shallow",0.174,0,0.1,5.492,102.24,0.056,0.268,33.471,1.3,18.41,3934,-174.25,31.518333,-120.251666,28.3,1995,4,"Light","Transición"
28051,"Shallow",0.456,0.148,2.14,5.658,99.16,0.318,0.448,33.3734,2.5,15.368,3934,-174.25,31.518333,-120.251666,28.3,1995,4,"Light","Transición"
28051,"Intermediate",0.13,0.0657142857142857,16.5142857142857,4.13571428571429,66.2857142857143,0.188571428571429,1.33571428571429,33.538,15.6285714285714,10.92,3934,-174.25,31.518333,-120.251666,28.3,1995,4,"Intermediate","Transición"
28051,"Deep",0.00666666666666667,0.00117647058823529,32.0647058823529,1.97941176470588,29.7941176470588,0.0516666666666667,2.42294117647059,34.0222352941176,49.1058823529412,7.48764705882353,3934,-174.25,31.518333,-120.251666,28.3,1995,4,"Intermediate","Transición"
28052,"Very shallow",0.172,0,0.1,5.46,101.575,0.056,0.28,33.441,1.3,18.3916666666667,3827,-214.02,31.181666,-120.92,37.1,1995,4,"Light","Costera"
28052,"Shallow",0.83,0.2325,1.5,5.715,99.925,0.4275,0.43,33.3476,2.3,14.878,3827,-214.02,31.181666,-120.92,37.1,1995,4,"Light","Costera"
28052,"Intermediate",0.201428571428571,0.0471428571428571,15.1,4.21857142857143,67.7714285714286,0.204285714285714,1.25857142857143,33.508,14.1571428571429,11.0442857142857,3827,-214.02,31.181666,-120.92,37.1,1995,4,"Intermediate","Costera"
28052,"Deep",0.01,0.003125,32.2125,1.865,28.14375,0.055,2.4725,34.036625,50.3625,7.481875,3827,-214.02,31.181666,-120.92,37.1,1995,4,"Intermediate","Costera"
28053,"Very shallow",0.096,0,0,5.456,102.1,0.026,0.266,33.2405,2.2,18.7683333333333,4104,-253.92,30.846666,-121.59,24.8,1995,4,"Light","Costera"
28053,"Shallow",0.146,0,0,5.588,103.16,0.05,0.244,33.3088,2.26,18.038,4104,-253.92,30.846666,-121.59,24.8,1995,4,"Light","Costera"
28053,"Intermediate",0.26,0.0357142857142857,1.35714285714286,5.74857142857143,97.8571428571429,0.184285714285714,0.344285714285714,33.3865714285714,3.77142857142857,13.8714285714286,4104,-253.92,30.846666,-121.59,24.8,1995,4,"Light","Costera"
28053,"Deep",0.045,0.00294117647058824,27.5294117647059,2.67117647058824,41.0117647058824,0.08,2.10529411764706,33.9044117647059,42.5,7.97764705882353,4104,-253.92,30.846666,-121.59,24.8,1995,4,"Intermediate","Costera"
28054,"Very shallow",0.09,0,0.04,5.406,101.56,0.026,0.26,33.2206,2.2,18.96,4156,-293.72,30.513333,-122.256666,24.9,1995,4,"Light","Costera"
28054,"Shallow",0.1225,0,0,5.5725,103.225,0.04,0.25,33.2835,2.225,18.2325,4156,-293.72,30.513333,-122.256666,24.9,1995,4,"Light","Costera"
28054,"Intermediate",0.228333333333333,0.03,0.116666666666667,5.79166666666667,101.133333333333,0.183333333333333,0.23,33.569,2.88333333333333,15.1083333333333,4156,-293.72,30.513333,-122.256666,24.9,1995,4,"Light","Costera"
28054,"Deep",0.082,0.013125,24.0875,3.0675,48.64375,0.118,1.861875,33.9249375,36.7125,8.991875,4156,-293.72,30.513333,-122.256666,24.9,1995,4,"Light","Costera"
28056,"Very shallow",0.096,0,0,5.396,101.64,0.022,0.262,33.2501666666667,2.3,19.14,4126,-373.17,29.85,-123.581666,27.1,1995,4,"Light","Costera"
28056,"Shallow",0.146,0,0,5.52,103.34,0.05,0.23,33.4436,2.34,18.708,4126,-373.17,29.85,-123.581666,27.1,1995,4,"Light","Costera"
28056,"Intermediate",0.24125,0.02125,0.025,5.7575,102.2625,0.17875,0.1925,33.7684444444444,2.65,15.8711111111111,4126,-373.17,29.85,-123.581666,27.1,1995,4,"Light","Costera"
